product_desc,revenue,qty,mass_kg,transactions,cum_revenue,cum_pct,rank,abc_class
Shoulder Ribs Smoked P/Kg,5059321.67,36810.0,69528.77,3554,5059321.67,5.147729613341266,1,A
Russian Sausages 2kg,4478243.74,33066.0,66100.0,3579,9537565.41,9.704227385138042,2,A
Pork Meaty Bones 10Kg (Unit),3365763.24,13261.0,132520.0,3003,12903328.65,13.128804874405187,3,A
RTE: Mini Ribs p/kg,2880406.41,63396.0,25391.65,3370,15783735.06,16.059544278293494,4,A
Vienna 1 kg COMBO DEAL,2752264.13,27562.0,0.0,2682,18535999.19,18.859902209624227,5,A
Hamper 19 (4.65 Kg),2303189.4,11003.0,51104.47,2963,20839188.59,21.203338158719294,6,A
Eskort Chicken Viennas 2kg,2229030.92,16271.0,32532.0,3246,23068219.509999998,23.471319762651845,7,A
Econo Hamper,1682072.66,8101.0,40910.05,2695,24750292.169999998,25.182785411301484,8,A
Bacon Cutts 500g Promo,1662254.86,19125.0,0.0,2155,26412547.029999997,26.874086958400472,9,A
Eskort Smoked Viennas 2kg,1526561.82,14231.0,28462.0,3090,27939108.849999998,28.42732432893717,10,A
Breakfast Hamper,1317006.8,5478.0,30104.54,2198,29256115.65,29.76734485886956,11,A
Value Hamper,1307934.96,11070.0,34813.5,2827,30564050.61,31.098135025037493,12,A
Eskort Econo Russians 3kg,1257501.12,7619.0,22620.0,2537,31821551.73,32.3776100567632,13,A
Value Add Special P/Kg,1173807.28,28168.0,19355.91,2030,32995359.01,33.57192875988918,14,A
Executive Hamper,1156266.02,4020.0,26753.920000000002,1953,34151625.03,34.74839968233485,15,A
Champion Russian 2kg,1063304.81,7857.0,15712.0,2318,35214929.84,35.83028496567269,16,A
Chicken Polony 2.5kg,1061820.02,10592.0,26480.0,2990,36276749.86000001,36.91065951339198,17,A
French Polony 2.5kg,861819.89,11860.0,29630.0,2615,37138569.75000001,37.787539075216614,18,A
Pork Rib Burger Plain P/Kg (6kg),846319.45,1957.0,11470.0,681,37984889.20000001,38.6486473381968,19,A
RTE: Pork Stew & Pap 500g,842048.14,24222.0,109.44000000000001,1999,38826937.34000001,39.50540965316084,20,A
Toplay Large 60's Eggs,805578.4400000001,5799.0,22036.2,2080,39632515.78000001,40.325064986809004,21,A
Chicken Vienna 1kg,803278.9,11975.0,11975.0,2793,40435794.68000001,41.142380597678674,22,A
Eskort Red Vienna 2kg,789992.7,7544.0,15088.0,2558,41225787.38000001,41.946177841927316,23,A
Pork Meaty Bones 2kg Unit,785934.92,14683.0,29320.0,2893,42011722.30000001,42.74584639944028,24,A
RTE: Pork Meat of the day,757823.83,22846.0,4845.39,3239,42769546.13000001,43.516912646229585,25,A
Supreme Crumbed Nuggests 1kg,736962.71,9397.0,9397.0,2491,43506508.84000001,44.26675324021483,26,A
Smoked Spare Ribs p/kg,670741.98,7010.0,5555.48,2037,44177250.82000001,44.94921594540929,27,A
Pig Trotters Sliced 2 Kg,662566.7,11687.0,23374.0,2904,44839817.52000001,45.623360513569125,28,A
Pre-Cooked Marinated Cocktail Ribs 1Kg,653555.52,7682.0,7682.0,2082,45493373.040000014,46.288336437953596,29,A
Smoked Viennas 1kg,632444.75,41338.0,41338.0,2618,46125817.790000014,46.93183269708298,30,A
Pig Head P/kg No Cheeks,608543.87,6242.0,28210.99,1947,46734361.66000001,47.55101042582706,31,A
Supreme Crumbed Patties 1kg,604497.72,7663.0,7663.0,2317,47338859.38000001,48.166071301061194,32,A
Pork Trotters Mixed 10Kg,587436.98,2252.0,22670.0,1051,47926296.36000001,48.763773312350345,33,A
Eskort Marinated Rib Burger Catering 800g,586621.63,9595.0,7636.8,1542,48512917.99000001,49.360645725994985,34,A
French Polony 1Kg Combo Deal,572209.42,8180.0,0.0,1649,49085127.41000001,49.94285408681796,35,A
RTE: Pork Chop & Pap 500g,556419.29,13011.0,2782.0,1042,49641546.70000001,50.508996396675734,36,A
Griller 500g Combo,529171.83,5287.0,0.0,1574,50170718.53000001,51.047415117112024,37,A
Eskort Footlong Russians 1kg,526540.92,6530.0,6530.0,2188,50697259.45000001,51.58315695432159,38,A
RTE: Two Piece Chicken & Pap 300g,522422.79,14665.0,619.2,2777,51219682.24000001,52.1147087002234,39,A
Standard Rolls 6s,514932.05,23430.0,14049.0,3409,51734614.29000001,52.63863881092606,40,A
MCC Straight Cut Chips 10mm 2.5Kg,494310.02999999997,6229.0,15572.5,835,52228924.32000001,53.141586546922184,41,A
Eskort Marinated Rib Burger 500g,482438.44,13329.0,6663.5,2233,52711362.760000005,53.6324552455717,42,A
Sliced Pork Leg Chops 2kg,476442.08,4004.0,8008.0,1318,53187804.84,54.11722280221885,43,A
Chicken Polony 2 Kg,455822.19,5338.0,10676.0,2261,53643627.03,54.58101015137964,44,A
Russian Sausages 2kg Combo Deal,421799.14,1405.0,0.0,457,54065426.17,55.010179922642656,45,A
French Polony 1kg,399190.81,27831.0,27827.0,2677,54464616.980000004,55.41634629988561,46,A
Combo Deal 3,393653.38,3153.0,0.0,796,54858270.36000001,55.81687848459208,47,A
Russian 500g Combo,371451.93,4090.0,0.0,1046,55229722.29000001,56.1948212652087,48,A
Pork Meaty Bones p/kg,368283.38,1932.0,19289.56,327,55598005.67000001,56.569540127733106,49,A
Chips Frozen 2.5kg,358999.11,4905.0,12262.5,648,55957004.78000001,56.934812484434275,50,A
RTE : Marinated Loin Rib Ovenbaked P/kg,358648.22000000003,6366.0,2208.38,930,56315653.00000001,57.299727819589485,51,A
Eskort Bulk Pork Chops Bone-In 2.5kg,356438.71,1721.0,4300.0,1044,56672091.71000001,57.662395035174576,52,A
Chicken Polony 750g,355054.58,11051.0,8288.25,2853,57027146.29000001,58.02365393410093,53,A
RTE: Pap Per p/kg,353902.01,23149.0,11632.03,3234,57381048.300000004,58.38374012271007,54,A
Eskort Rindless Back Bacon 2kg,348246.87,1400.0,2800.0,924,57729295.17,58.738072351886636,55,A
Clover IWS Gouda Cheese 810g,342307.38,3131.0,2536.11,1296,58071602.550000004,59.086361302822475,56,A
Marinated Loin Ribs 750g,340923.35,4046.0,3034.5,1399,58412525.900000006,59.43324203884702,57,A
Red Viennas 1kg,335879.0,18891.0,18891.0,2087,58748404.900000006,59.7749902785472,58,A
Budget Hamper (4.65kg),335617.49,2027.0,9425.550000000001,1183,59084022.39000001,60.11647243855152,59,A
Rindless Back Bacon 1kg,331825.38,2636.0,2631.0,1448,59415847.77000001,60.45409622420899,60,A
Eskort Beef Burger Patties 3kg,330668.09,1256.0,3768.0,836,59746515.860000014,60.790542497070696,61,A
CHEDDAR LOAF P/Kg (± 2.0kg),325169.31,1487.0,2836.47,914,60071685.17000002,61.12139390277639,62,A
Butchery Chicken Hamper Chilled (3.6kg),318483.57,1631.0,5838.9800000000005,1130,60390168.74000002,61.44544274006877,63,A
Prego Steak Roll (braai),315632.45,8945.0,4825.0,955,60705801.19000002,61.76659063612585,64,A
Clover IWS Cheese Cheddar 810g,311471.15,2855.0,2569.5,1253,61017272.34000002,62.08350451651101,65,A
Supreme Coated Strips 1kg,311434.85,3684.0,3684.0,1590,61328707.19000002,62.40038146258024,66,A
Eskort Footlong Cheese Russian 1kg,304879.97,3630.0,3628.0,1656,61633587.16000002,62.71058898691889,67,A
Loin rib 750g Combo Deal,304288.17,1696.0,0.0,631,61937875.33000002,63.02019436998568,68,A
GOUDA LOAF P/Kg (± 2.0kg),298187.4,1413.0,2596.87,903,62236062.73000002,63.32359237656178,69,A
CHEDDAR MINI P/Kg (± 1.0kg),295996.26,2559.0,2516.14,1427,62532058.99000002,63.62476095457003,70,A
Eskort Beef Burger Patties (10x50g) 500g,291151.54,5281.0,2640.5,2153,62823210.530000016,63.92100015464206,71,A
Prego Steak p/kg,288074.81,5031.0,2555.16,1469,63111285.34000002,64.21410886110917,72,A
Combo Deal 5,270483.24,2406.0,0.0,593,63381768.58000002,64.48931859776552,73,A
Marinated Loin Ribs 2Kg,269691.44,1134.0,2268.0,690,63651460.02000002,64.76372269829638,74,A
CHEDDAR 500g P/Kg (± 500g),269154.5,4383.0,2240.92,2063,63920614.52000002,65.03758047619372,75,A
Supreme Crumbed Pops 1kg,266703.22,3257.0,3257.0,1613,64187317.74000002,65.3089441397671,76,A
Russian Sausages 500g,266041.59,12091.0,6044.5,2113,64453359.33000002,65.5796346118405,77,A
Eskort Beef Burger Patties 1.2kg,253044.23,2417.0,2900.4,1347,64706403.56000002,65.83710060456046,78,A
Diced Bacon 1kg,252473.26,2658.0,2658.0,1475,64958876.820000015,66.09398564999755,79,A
GOUDA 500g P/Kg (± 500g),248950.81,4380.0,2072.52,2012,65207827.63000002,66.34728669319891,80,A
Shoulder Bacon 1kg,247976.94,2190.0,2191.0,981,65455804.570000015,66.5995968487348,81,A
Spare Ribs Pre-Cooked Marinated 1Kg,244558.21,2098.0,2089.0,1063,65700362.780000016,66.84842853446604,82,A
Clover IWS Cheddar Proc 950g,243629.76,2033.0,1931.35,827,65943992.540000014,67.09631554621306,83,A
GOUDA MINI P/Kg (± 1.0kg),243567.19,2217.0,2065.07,1354,66187559.73000001,67.34413889459512,84,A
Bacon Cutts 500g,242459.72,30865.0,15432.5,1767,66430019.45000001,67.59083542074946,85,A
Rindless Back Bacon 200g,242052.21,23759.0,4748.6,2091,66672071.66000001,67.83711731596482,86,A
Shoulder Bacon 200g,241008.97,22374.0,4435.2,1821,66913080.63000001,68.08233774132471,87,A
Streaky Bacon 200g,231855.15,8467.0,1689.0,1509,67144935.78000002,68.31824439037963,88,A
Eskort Cheese Russian 500g,229659.95,6233.0,3116.5,1863,67374595.73000002,68.5519174799212,89,A
Eskort Burger & Chips Sauce 500ml,227911.44,6170.0,3081.5,2305,67602507.17000002,68.78381150553022,90,A
Eskort Cheese Griller 500g,222745.23,9038.0,4519.0,1759,67825252.40000002,69.01044904540056,91,A
Eskort Bulk Kampvuur Braaiwors 2.5kg,222517.71,1932.0,4830.0,1154,68047770.11000001,69.23685508952542,92,A
Butchery Plastic Bags,221515.34,182478.0,0.0,4481,68269285.45000002,69.46224124796815,93,A
Clover IWS Gouda Proc 950g,221435.83,1847.0,1754.6499999999999,784,68490721.28000002,69.68754650703183,94,A
Eskort Snack Platter 1kg,220827.94,2182.0,2182.0,1195,68711549.22000001,69.91223325366265,95,A
Coke 440ml,219414.42,16507.0,7261.76,3065,68930963.64000002,70.13548178006602,96,A
RTE : Assorted Salads P/kg,217985.26,18056.0,3134.12,3105,69148948.90000002,70.35727617294437,97,A
Bacon Cutts 1kg,213962.23,2460.0,2457.0,1064,69362911.13000003,70.57497723631786,98,A
Viennas 500g Combo,211770.13999999998,2648.0,0.0,475,69574681.27000003,70.79044790452296,99,A
Eskort Marinated Rib Burger 16 x 500g,209310.59,368.0,2941.0,68,69783991.86000003,71.0034160438919,100,A
Eskort Secret Rib Sauce 500ml,209057.18,5690.0,2843.5,2282,69993049.04000004,71.21612634510659,101,A
Clover Slice o Nice 810g,206615.0,1901.0,1539.8100000000002,1041,70199664.04000004,71.42635179101316,102,A
Eskort Chicken Vienna 500g,203746.83,5022.0,2511.0,2149,70403410.87000003,71.63365894774815,103,A
Streaky Bacon 1kg,201955.02,1354.0,1353.0,845,70605365.89000003,71.83914298391477,104,A
Round Cut Bacon 200g,195259.85,9807.0,1952.4,2013,70800625.74000002,72.03781485688575,105,A
Combo Deal 2,191997.59,1787.0,0.0,454,70992623.33000003,72.23316746425084,106,A
Chicken Polony 4 x 2.5kg,187555.79,533.0,5330.0,153,71180179.12000003,72.42400065441181,107,A
EDFP - Viennas 1Kg,187157.57,1761.0,0.0,526,71367336.69000003,72.61442866596973,108,A
French 2.5 kg PROMO Combo,186990.87,1151.0,0.0,584,71554327.56000003,72.80468706456715,109,A
Supreme Crumbed Schnitzel 960g,186586.86,2246.0,2156.16,1202,71740914.42000003,72.9945343933855,110,A
Eskort Deli Cheese Griller 1kg,185055.89,1722.0,1722.0,1078,71925970.31000003,73.18282399962362,111,A
Eskort Deli Mini Cheese Griller 1kg,183412.61,1697.0,1697.0,955,72109382.92000003,73.36944161074642,112,A
Eskort Econo Burger (10 X 100g) 1kg,182088.31,2587.0,2587.0,1393,72291471.23000003,73.55471178069595,113,A
Umlando No Pork Braaiwors 2.5kg,180318.05,1982.0,4955.0,1172,72471789.28000003,73.73818075664762,114,A
Bacon Special P/Kg,175620.63,4188.0,3107.62,745,72647409.91000003,73.91687022862274,115,A
Eskort Deli Shoulder Bacon 1kg,175528.87,1587.0,1587.0,690,72822938.78000003,74.09546633715904,116,A
Garlic Polony 1kg,174303.38,6700.0,6700.0,2027,72997242.16000003,74.27281554115449,117,A
Eskort Deli Footlong Cheesegriller 1kg,167917.21,1556.0,1556.0,946,73165159.37000002,74.44366698150314,118,A
Chief Chicken Polony 1 Kg,167739.53,5733.0,5733.0,1361,73332898.90000002,74.61433763702384,119,A
Bacon en Cheese Wors p/kg,167148.12,2668.0,1505.61,1282,73500047.02000003,74.78440654808762,120,A
Mini Ribs BBQ Marinated Bulk 2kg,166049.35,1089.0,2178.0,511,73666096.37000002,74.95335748894982,121,A
Sandwich Ham 2.5kg,163113.15,853.0,2132.5,623,73829209.52000003,75.119320921866,122,A
Chopped Ham Roll 500g Combo,162021.13,1889.0,0.0,1006,73991230.65000002,75.2841732525319,123,A
Eskort Econo Chilli Russians 3kg,156553.32,970.0,2910.0,575,74147783.97000001,75.44346222721985,124,A
Supreme Crumbed Cheese Nuggets 1Kg,156330.78,1798.0,1798.0,659,74304114.75000001,75.6025247731842,125,A
Shoulder Bacon 200g Combo,155604.62,2300.0,0.0,589,74459719.37000002,75.760848470034,126,A
Eskort Chicken & Cheese Vienna 500g,155373.53,3729.0,1864.5,1611,74615092.90000002,75.91893703875519,127,A
Crown National Spice Six Gun 200g,152184.91,6925.0,1385.0,2353,74767277.81000002,76.07378126867557,128,A
French Polony 750g,152049.55,5158.0,3868.5,2290,74919327.36000001,76.22848777327901,129,A
EDL Rindless Back Bacon,150844.99,1890.0,0.0,544,75070172.35000001,76.38196866907808,130,A
Eskort Mini Cheese Griller 400g,149494.23,3335.0,1334.0,1346,75219666.58000001,76.53407520133473,131,A
EDFP - Russians 500g,148394.34,1615.0,0.0,513,75368060.92000002,76.68506262381864,132,A
Viennas Special P/Kg,147432.28,4213.0,4239.76,811,75515493.20000002,76.83507117500815,133,A
French Polony 2kg,145790.13,2003.0,4006.0,1069,75661283.33000001,76.98340888082828,134,A
Eskort Sliced Sandwich Ham 180g,145565.98,7366.0,1325.7,2029,75806849.31000002,77.13151851979121,135,A
Eskort Footlong Chilli Cheese Russian 1kg,144803.47,1726.0,1726.0,974,75951652.78000002,77.27885232444997,136,A
Champion French Polony 3Kg,144114.0,2075.0,6225.0,942,76095766.78000002,77.42548461112509,137,A
Smoked Viennas 500g,142657.86,7586.0,3793.0,1902,76238424.64000002,77.57063531281942,138,A
RTE: Mini Eisbein P/kg,141896.66,3817.0,1060.29,1124,76380321.30000001,77.71501151310088,139,A
Toplay Large 48s,141421.76,1330.0,6360.0,577,76521743.06000002,77.8589045148524,140,A
Mexican Chilli Marinated Loin Ribs 750g,140887.4,1572.0,1179.0,878,76662630.46000002,78.00225381905402,141,A
Eskort Sliced Sandwich Ham 500g,139420.8,2727.0,1363.5,1399,76802051.26000002,78.14411089549402,142,A
Combo Deal 1,136534.78,1511.0,0.0,364,76938586.04000002,78.28303152084676,143,A
